sha256,isMalicious,Chabada,Gcata,apisList
4A9D1D83FD7B5FE7EDEC7A959E83E9CB2CBD0922B80F4769AD02C9A1F15E5955,True,8,16,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.app.NotificationManager.notify']"
BF164201552DC599CFB97C9F49835DD805A01B69E2E3FD3F320090E4F4A35AAE,True,42,7,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.media.MediaPlayer.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
1586D6BF02D5F6DAAF0824AA82EFEBCE2BBF9C383D1CCC54F423D1DA7E8C41ED,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.media.MediaPlayer.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
1B8A7E6696707B178DD3A0A646E2083A7A5A860D65C55BEEDDEF5F5080DFE4CC,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.media.MediaPlayer.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
F8A9F3CD5BAEFC37E96064221990DE914AE5B709572BDE27C44191A23E331F49,True,42,30,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.telephony.TelephonyManager.getDeviceId', 'android.app.NotificationManager.notify', 'android.location.LocationManager.isProviderEnabled', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
363B66A0FA2231EB95253F7E1BB27EE923971BC8CD92C78CC9A6E66827B162EB,True,42,7,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
CDCFE9E0EB47A20F21F6A321175778D7405F8870736A02AC6755FC8E7D6D8AAF,True,42,7,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
C08222730C7818371312BD6C23504CA715409F249ABEAFFD906E75AB5302F972,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
5AA042C723162F36ADAEE2A73B8BBA1CDA5BBC2123933DECA08A312991DE2CEA,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
A4E16FEC047B95BE1301C590A00CC0B5146389EF249626D66A8A9E3B200FA45A,True,8,9,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.WallpaperManager.setBitmap', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks']"
A1ADC65215F9085ADF840339E9BED456E616B5CD7C46A8AC180E6639A21DC49A,True,42,47,"['android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.net.wifi.WifiManager.getScanResults', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.accounts.AccountManager.getAccountsByType', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.pause', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.getLastKnownLocation', 'android.accounts.AccountManager.getAccounts', 'android.app.NotificationManager.notify', 'android.telephony.TelephonyManager.listen', 'android.telephony.TelephonyManager.listen', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.telephony.TelephonyManager.getDeviceId', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.media.AudioRecord.<init>', 'android.media.AudioManager.isWiredHeadsetOn', 'android.widget.VideoView.start', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.os.Vibrator.vibrate', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.requestSingleUpdate', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getNeighboringCellInfo', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.startScan', 'android.app.ActivityManager.getRunningTasks', 'android.location.LocationManager.getLastKnownLocation', 'android.media.MediaPlayer.reset', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.start', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.resume', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.location.LocationManager.getLastKnownLocation', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.location.LocationManager.getLastKnownLocation', 'android.telephony.TelephonyManager.listen', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getLastKnownLocation', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start']"
19CA69792F2FD07B8ECAF4D18F82B7130D9A799B02E86D3A1F8E4547643F73D8,True,35,35,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction']"
4FD1A7975920AAAD1FE12FB27EFD4BBF4FA5FACA98E57B6ADC905827956AB937,True,8,39,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.WallpaperManager.setBitmap', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks']"
E84C19BCE7135CC20F6E65D44A5C838B525B62BC2CA21075C767B5F109EF0238,True,41,34,"['android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks']"
BDDA3016D377152A9E49D194C7F77B8699A7DE26ED9A80B58CF5C97FDEA13B68,True,42,5,"['android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.start', 'android.widget.VideoView.suspend', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback']"
7A7044630844C180794F193AA34997B1632B78CBE1385D94136A7C6520DC1AF4,True,8,24,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.NotificationManager.notify', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.media.AudioRecord.<init>', 'android.media.AudioManager.isWiredHeadsetOn', 'android.os.Vibrator.cancel', 'android.net.wifi.WifiManager.startScan', 'android.app.ActivityManager.getRunningTasks', 'android.app.NotificationManager.notify', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken']"
F03EDB30D729C1C32443913704E9105F6019BAD55E3BEB06361677ACEE6448B1,True,42,19,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.accounts.AccountManager.invalidateAuthToken', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.requestLocationUpdates', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction']"
5EA4090FF9B6462CB2BF81AE19416DB208894C5CD4D7BDCB0409C89AB4A7872C,True,42,2,"['android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.hardware.Camera.open', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.start', 'android.widget.VideoView.setVideoURI', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.media.MediaPlayer.release', 'android.widget.VideoView.stopPlayback', 'android.provider.Contacts$People.createPersonInMyContactsGroup', 'android.bluetooth.BluetoothAdapter.getAddress', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.telephony.SmsManager.sendTextMessage', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback']"
